folder,application,sub_application,job_name,memname,description,desc_program,ref_program,ref_datasets
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_YKB_RM_NOTIFICATION,TRP4FAPR,P4FAPR.jcl,ZZZJOFA = DB2-U READ BATCHPROT FOR,ZZZJOFA,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_YKB_RM_NOTIFICATION,TRP4FPPR,P4FPPR.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG VERQOPR,ZZZJOFP,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_YKB_RM_NOTIFICATION,TRP4QOPN,P4QOPN.jcl,VERQOPN    = DB2 -U DATA COLLECTION FOR DOCUMENT  LNNBB684 AND LNNBB683 IN TDRUCKOUTDATEN,VERQOPN,,TDRUCKOUTDATEN
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_YKB_RM_NOTIFICATION,TRP4QOPR,P4QOPR.jcl,VERQOPR    = DB2 -U FOR DOCUMENT LNNBB684 AND LNNBB683 FOR YKB RM NOTIFICATION,VERQOPR,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_YKB_RM_NOTIFICATION,TRP4TDPR,P4TDPR.jcl,MFCMDLNE = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDER,MFCMDLNE,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_YKB_RM_NOTIFICATION,TRP4THPR,P4THPR.jcl,BRIPTTH = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_YKB_RM_NOTIFICATION,TRP4TOPR,P4TOPR.jcl,THUNDER = FTP ZIP + THUNDERHEAD,THUNDER,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_YKB_RM_NOTIFICATION,TRP4TZPR,P4TZPR.jcl,MFCMDLNE = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_YKB_RM_NOTIFICATION,TRP4VERM,P4VERM.jcl,HPUNL      = DB2 UNLOAD VERVERM,HPUNL,,VERVERM
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4CM01,P4CM01.jcl,UBHPTCM  =  READ XML FILE FOR COMMISSION EXPENSE LETTER TO ADD TEMPLATEID IN XML,UBHPTCM,,XML
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4CM09,P4CM09.jcl,UBHPTCM  =  READ XML FILE FOR COMMISSION EXPENSE LETTER TO ADD TEMPLATEID IN XML,UBHPTCM,,XML
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4DR01,P4DR01.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4FA01,P4FA01.jcl,ZZZJOFA   = DB2-U READING BATCHPROT FROM ADAQODR,ZZZJOFA,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4FA09,P4FA09.jcl,ZZZJOFA   = DB2-U READING BATCHPROT FROM ADAQODR,ZZZJOFA,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4OCL1,P4OCL1.jcl,UBHQOCL  =  DB2 FETCH AND RECORD GF#,UBHQOCL,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4QD12,P4QD12.jcl,ADAQODR    = DB2-U XML PRINT CONVERSION GENERATION,ADAQODR,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4TD01,P4TD01.jcl,MFCMDLNE   = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDERHEAD,MFCMDLNE,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4TD09,P4TD09.jcl,MFCMDLNE   = REMOVE PDF PATH (AT END OF JOBCHAIN) THUNDERHEAD,MFCMDLNE,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4TH01,P4TH01.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4TH09,P4TH09.jcl,BRIPTTH   = CONVERT CUBHFOL TO XML FOR THUNDERHEAD,BRIPTTH,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4TO01,P4TO01.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4TO09,P4TO09.jcl,THUNDER   = FTP ZIP + THUNDERHEAD + GET RESULT,THUNDER,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4TZ01,P4TZ01.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR4TEST_POTPRINT,TR4TEST,TR4TEST_POTPRINT_COMM_EXPENSE,TRP4TZ09,P4TZ09.jcl,MFCMDLNE   = CREATE ZIP(XML) FILE FOR THUNDERHEAD,MFCMDLNE,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4JOD3,P4JOD3.jcl,DBAJOD3  = DB2 TASK FOR MAINTAINING TDA_PERSON,DBAJOD3,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4JOD4,P4JOD4.jcl,DBAJOD4  = DB2 TASK FOR MAINTAINING TDA_SCHADEN,DBAJOD4,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4JOD5,P4JOD5.jcl,DBAJOD5  = DB2 TASK FOR MAINTAINING TDA_VERTRAG,DBAJOD5,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4OD31,P4OD31.jcl,DBAJOD3  = DB2 TASK FOR MAINTAINING TDA_PERSON,DBAJOD3,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4OD32,P4OD32.jcl,DBAJOD3  = DB2 TASK FOR MAINTAINING TDA_PERSON,DBAJOD3,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4OD33,P4OD33.jcl,DBAJOD3  = DB2 TASK FOR MAINTAINING TDA_PERSON,DBAJOD3,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4OD34,P4OD34.jcl,DBAJOD3  = DB2 TASK FOR MAINTAINING TDA_PERSON,DBAJOD3,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4OD35,P4OD35.jcl,DBAJOD3  = DB2 TASK FOR MAINTAINING TDA_PERSON,DBAJOD3,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4OD36,P4OD36.jcl,DBAJOD3  = DB2 TASK FOR MAINTAINING TDA_PERSON,DBAJOD3,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4OD37,P4OD37.jcl,DBAJOD3  = DB2 TASK FOR MAINTAINING TDA_PERSON,DBAJOD3,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4OD38,P4OD38.jcl,DBAJOD3  = DB2 TASK FOR MAINTAINING TDA_PERSON,DBAJOD3,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4OD39,P4OD39.jcl,DBAJOD3  = DB2 TASK FOR MAINTAINING TDA_PERSON,DBAJOD3,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4TSDE,P4TSDE.jcl,BSEJOTS  = DB2-U TASK CONTROL DBAJOD*  END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DATENAUSSCH,TRP4TSDS,P4TSDS.jcl,BSEJOTS  = DB2-U TASK CONTROL DBAJOD*       START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DOK_ROUTING,TRP4ODR,P4ODR.jcl,VTGJODR  = DB2-U DOCUMENT ROUTING,VTGJODR,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DOK_ROUTING,TRP4TS05,P4TS05.jcl,BSEJOTS  = DB2-U TASK CONTROL VTGJODR       START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_DOK_ROUTING,TRP4TS07,P4TS07.jcl,BSEJOTS  = DB2-U TASK CONTROL VTGJODR   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_EINMALABR,TRP4EAST,P4EAST.jcl,IEFBR14  = START THE EA-TASKS,IEFBR14,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_EINMALABR,TRP4ODBE,P4ODBE.jcl,EPZJODB  = DB2-U EA-POLICY PROCESSING UPDATE DB,EPZJODB,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_EINMALABR,TRP4OEAE,P4OEAE.jcl,EPZJOEA  = DB2-U EA-POLICY PROCESSING,EPZJOEA,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_EINMALABR,TRP4ORUE,P4ORUE.jcl,EPZJORU  = DB2-U EA-POLICY PROCESSING REINSURANCE PREMIUM,EPZJORU,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_EINMALABR,TRP4OVSE,P4OVSE.jcl,EPZJOVS  = DB2-U EA-POLICYPROCESSING UBHTASK,EPZJOVS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_EINMALABR,TRP4TSE1,P4TSE1.jcl,BSEJOTS  = DB2-U TASK CONTROL EPZJOEA   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_EINMALABR,TRP4TSE2,P4TSE2.jcl,BSEJOTS  = DB2-U TASK CONTROL EPZJORU   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_EINMALABR,TRP4TSE3,P4TSE3.jcl,BSEJOTS  = DB2-U TASK CONTROL EPZJOVS   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_EINMALABR,TRP4TSE4,P4TSE4.jcl,BSEJOTS  = DB2-U TASK CONTROL EPZJODB   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_EINMALABR,TRP4TSES,P4TSES.jcl,"BSEJOTS  = DB2-U TASKSTG. OEA,ORU,OVS,ODB    START",BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_GG-POL,TRP4O01G,P4O01G.jcl,VGGJO01  = DB2-U COLLECTION OF POLICY PRINT GG-POL,VGGJO01,,POLICY
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_GG-POL,TRP4OANG,P4OANG.jcl,VGGJOAN  = DB2-U CREATE TBATCH_PROT CONTRACT ENTRIES GG-POL,VGGJOAN,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_GG-POL,TRP4ODBG,P4ODBG.jcl,VGGJODB  = DB2-U DB2 ACTIVITIES GG-POL,VGGJODB,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_GG-POL,TRP4OPDG,P4OPDG.jcl,VGGJOPD  = DB2-U PREPARATION FOR PRINT GG-POL,VGGJOPD,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_GG-POL,TRP4OSTG,P4OSTG.jcl,VGGJOST  = DB2-U START TASK OF GG-POL,VGGJOST,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_GG-POL,TRP4OTSI,P4OTSI.jcl,BSEJOTS  = DB2-U TASK CONTROL VGGJOST   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_GG-POL,TRP4OTSJ,P4OTSJ.jcl,BSEJOTS  = DB2-U TASK CONTROL VGGJOAN   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_GG-POL,TRP4OTSK,P4OTSK.jcl,BSEJOTS  = DB2-U TASK CONTROL VGGJO01   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_GG-POL,TRP4OTSL,P4OTSL.jcl,BSEJOTS  = DB2-U TASK CONTROL VGGJOPD   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_GG-POL,TRP4OTSM,P4OTSM.jcl,BSEJOTS  = DB2-U TASK CONTROL VGGJODB   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_INSTALLMENT,TRP4QOIP,P4QOIP.jcl,VERQOIP  = DB2 -U CREATION THE INSTALLMENT PLAN ON CONTRACT,VERQOIP,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_INSTALLMENT,TRP4TS36,P4TS36.jcl,BSEJOTS  = DB2-U VERQOIP       START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_INSTALLMENT,TRP4TS37,P4TS37.jcl,BSEJOTS  = DB2-U VERQOIP  END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_KON_PRUEFER,TRP4JOVE,P4JOVE.jcl,DAAJOVE  = DB2-U CONSISTENCY CHECK FOR CONTRACT,DAAJOVE,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_KON_PRUEFER,TRP4ODE,P4ODE.jcl,DAAJODE  = DB2-U CONSISTENCY CHECK FOR CLAIMS,DAAJODE,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_KON_PRUEFER,TRP4OEE,P4OEE.jcl,DAAJOEE  = DB2-U CONSISTENCY CHECK FOR LOSS EVENTS,DAAJOEE,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_KON_PRUEFER,TRP4OPE,P4OPE.jcl,DAAJOPE  = DB2-U CONSISTENCY CHECK FOR PERSON,DAAJOPE,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_KON_PRUEFER,TRP4QORA,P4QORA.jcl,DAAQORA  = REFNO SERVICE BATCH,DAAQORA,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_KON_PRUEFER,TRP4TS01,P4TS01.jcl,BSEJOTS  = DB2-U TASK CONTROL PRUEFER       START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_KON_PRUEFER,TRP4TS02,P4TS02.jcl,BSEJOTS  = DB2-U TASK CONTROL PRUEFER   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_KON_PRUEFER,TRP4TS04,P4TS04.jcl,BSEJOTS  = DB2-U TASK CONTROL DAAJOVE   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_KON_PRUEFER,TRP4TS39,P4TS39.jcl,BSEJOTS  = DB2-U TASK CONTROL  DAAQORA   START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_KON_PRUEFER,TRP4TS40,P4TS40.jcl,BSEJOTS  = DB2-U TASK CONTROL DAAQORA   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4FP72,P4FP72.jcl,ZZZJOFP    = DB2-U INSERT TPGMSTEUERUNG UBHQOCC,ZZZJOFP,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4OZE4,P4OZE4.jcl,UBHJOZE  = DB2-U INCOMING PAYMENT CREDIT CARD,UBHJOZE,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4QOCA,P4QOCA.jcl,UBHQOCA  = DB2 -U CREATE TRIGGERS FOR UBHQOCC FOR NB,UBHQOCA,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4QOCC,P4QOCC.jcl,UBHQOCC  = DB2 -U CREDIT CARD COLLECTION,UBHQOCC,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4TS28,P4TS28.jcl,"BSEJOTS  = DB2-U TASKCONTROL UBHQOCC, UBHJOZE START",BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4TS31,P4TS31.jcl,BSEJOTS  = DB2-U TASK CONTROL UBHQOCA END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4TS32,P4TS32.jcl,BSEJOTS  = DB2-U TASK CONTROL UBHQOCC END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4TS32,P4TS32.jcl,BSEJOTS  = DB2-U TASK CONTROL UBHQOCC END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4TS33,P4TS33.jcl,BSEJOTS  = DB2-U TASK CONTROL UBHJOZE END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4VECE,P4VECE.jcl,HPUNL    = DB2 UNLOAD UBHQOCC,HPUNL,,UBHQOCC
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4OCC1,P4OCC1.jcl,UBHQOCC  = DB2 -U CREDIT CARD COLLECTION T2,UBHQOCC,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4OCC2,P4OCC2.jcl,UBHQOCC  = DB2 -U CREDIT CARD COLLECTION T3,UBHQOCC,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4OCC3,P4OCC3.jcl,UBHQOCC  = DB2 -U CREDIT CARD COLLECTION T4,UBHQOCC,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PAYMENT,TRP4OCC4,P4OCC4.jcl,UBHQOCC  = DB2 -U CREDIT CARD COLLECTION T5,UBHQOCC,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_POLICY_AND_CLAIMNUMBERS,TRP4ODLP,P4ODLP.jcl,GFBJODL  = DB2-U CLAIM NUMBER CHECK AND ALLOCATION,GFBJODL,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_POLICY_AND_CLAIMNUMBERS,TRP4OPLP,P4OPLP.jcl,GFBJOPL  = DB2-U POLICY AREA CHECK AND ALLOCATION,GFBJOPL,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PRINT,TRP4JODU,P4JODU.jcl,DAAJODU  = DB2-U IMPORT OF THUNDERHEAD DOCUMENTS,DAAJODU,,THUNDERHEAD
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PRINT,TRP4JOTH,P4JOTH.jcl,DAAJOTH  = DB2-U UNLOAD OF PRINT DOCUMENTS TO FILE-SERVER,DAAJOTH,,PRINT
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PRINT,TRP4OSLK,P4OSLK.jcl,ADAQOSL  = DB2-U CREATE XML PRINT CONVERTER,ADAQOSL,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PRINT,TRP4QOSX,P4QOSX.jcl,ADAQOSX  = DB2-U CREATE XML PRINT CONVERTER,ADAQOSX,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PRINT,TRP4TS17,P4TS17.jcl,BSEJOTS  = DB2-U ADAQOSL/DT START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_PRINT,TRP4TS18,P4TS18.jcl,BSEJOTS  = DB2-U ADAQOSL/DT END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SALES_PERSON,TRP4ODV1,P4ODV1.jcl,WBFQODV  = DB2-U CLOSE PROCESS SLIP FOR CDV,WBFQODV,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SALES_PERSON,TRP4QOAR,P4QOAR.jcl,WBFQOAR  = DB2-U CREATE  SALES USER,WBFQOAR,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SALES_PERSON,TRP4QOON,P4QOON.jcl,WBFQOON = DB2-U CREATE AND UPDATE NATURAL PERSON,WBFQOON,,NATURAL
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SALES_PERSON,TRP4QOOR,P4QOOR.jcl,WBFQOOR  = DB2-U CREATE AND UPDATE SALES PERSONS,WBFQOOR,,SALES
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SALES_PERSON,TRP4TS34,P4TS34.jcl,BSEJOTS  = DB2-U WBFQOOR START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SALES_PERSON,TRP4TS35,P4TS35.jcl,BSEJOTS  = DB2-U WBFQOOR END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SALES_PERSON,TRP4TS41,P4TS41.jcl,BSEJOTS  = DB2-U WBFQOAR START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SALES_PERSON,TRP4TS42,P4TS42.jcl,BSEJOTS  = DB2-U WBFQOAR END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN_A,TRP4CSS,P4CSS.jcl,ZZZITCS  = LIST OF UNPROCESSED CLAIMS,ZZZITCS,,UNPROCESSED
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN_A,TRP4FP0X,P4FP0X.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHJOSU,ZZZJOFP,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN_A,TRP4FPSO,P4FPSO.jcl,ZZZJOFP  = DB2-U INSERT TPGMSTEUERUNG UBHQOSO,ZZZJOFP,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN_A,TRP4FTPW,P4FTPW.jcl,AFTCLT   = TRANSFER LISTE AUSGESTEUERTE SCHAEDEN (DAILY),AFTCLT,,DAILY
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN_A,TRP4OSUX,P4OSUX.jcl,UBHJOSU  = DB2-U REBOOKING CLAIM BOOKING ON CONTRACT,UBHJOSU,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN_A,TRP4QOSO,P4QOSO.jcl,UBHQOSO  = DB2-U REBOOKING CLAIM BOOKING ON CONTRACT,UBHQOSO,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN_A,TRP4SJPA,P4SJPA.jcl,SCHJJPA  = DB2 CLAIM PROCESSING FINAL TASK,SCHJJPA,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN_A,TRP4SPAV,P4SPAV.jcl,RZALLWR  = DIVERSE VERKETTUNGEN AUS SCHADEN,RZALLWR,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4JOAT,P4JOAT.jcl,SCHJOAT  = DB2-U GENERATING BILL INCLUSIVE CALCULATION,SCHJOAT,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4OTS8,P4OTS8.jcl,BSEJOTS  = DB2-U TASK CONTROL SCHJOST   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4OTS9,P4OTS9.jcl,BSEJOTS  = DB2-U TASK CONTROL SCHJOUB   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4OTSA,P4OTSA.jcl,BSEJOTS  = DB2-U TASK CONTROL SCHJOBS   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4OTSC,P4OTSC.jcl,BSEJOTS  = DB2-U TASK CONTROL SCHJOAT   END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4OTSF,P4OTSF.jcl,BSEJOTS  = DB2-U TASK CONTROL SCHQOBC END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4QOBC,P4QOBC.jcl,SCHQOBC  = DB2-U UPDATE THE CLAIM SUBSTAUS,SCHQOBC,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4QOPY,P4QOPY.jcl,SCHQOPY  = DB2-U CREATE SCHEDULE TASK FOR CLADIF CLAIMS,SCHQOPY,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4SBS1,P4SBS1.jcl,SCHJOBS  = DB2-U CLAIM DATABASE PROCESSING,SCHJOBS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4SST1,P4SST1.jcl,SCHJOST  = DB2-U SCHADEN-NV START TASK,SCHJOST,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4SUB1,P4SUB1.jcl,SCHJOUB  = DB2-U CLAIM PROCESSING CONTROL LOGIC,SCHJOUB,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4TS03,P4TS03.jcl,BSEJOTS  = DB2-U SCHQOPY       START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4TS09,P4TS09.jcl,BSEJOTS  = DB2-U SCHQOPY END,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SCHADEN,TRP4TSS,P4TSS.jcl,BSEJOTS  = DB2-U TASK CONTROL SCHADEN       START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SLA,TRP4SLA,,SLA JOB FOR BATCH ACTIVE,,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SLA,TRP4SLA1,,SLA JOB FOR BATCH END,,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SYNC,TRP4OSI1,P4OSI1.jcl,DAAQOSI  = DB2-U TASK FUER INBOUND SYNCHRONIZATION TURKEY,DAAQOSI,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SYNC,TRP4TS24,P4TS24.jcl,BSEJOTS  = DB2-U TASKSTEUERUNG SYNC START,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_SYNC,TRP4TS25,P4TS25.jcl,BSEJOTS  = DB2-U TASKSTEUERUNG SYNC ENDE,BSEJOTS,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_UBH,TRP4JOZZ,P4JOZZ.jcl,UBHJOZZ =CONTROL MODULE FOR APPLICATION SET AT TO BE PAID,UBHJOZZ,,
TR4TEST_POTTASK,TR4TEST,TR4TEST_POTTASK_UBH,TRP4TS10,P4TS10.jcl,BSEJOTS  = DB2-U UBHJOZZ START,BSEJOTS,,
